0.602495 0.003047 5.341545e-03 7.829550e-04 
0.608590 0.003047 4.732203e-03 7.829550e-04 
0.614746 0.003078 5.891960e-03 8.745095e-04 
0.620964 0.003109 5.740314e-03 7.402508e-04 
0.627246 0.003141 4.530145e-03 5.512817e-04 
0.633590 0.003172 5.093840e-03 4.010265e-04 
0.639999 0.003204 4.958928e-03 3.271047e-04 
0.646473 0.003237 5.073581e-03 2.677079e-04 
0.653012 0.003270 4.776562e-03 2.001635e-04 
0.659618 0.003303 5.346384e-03 1.741745e-04 
0.666290 0.003336 5.292164e-03 1.957377e-04 
0.673030 0.003370 5.348070e-03 2.423446e-04 
0.679837 0.003404 4.820051e-03 2.017624e-04 
0.686714 0.003438 4.987098e-03 1.588455e-04 
0.693660 0.003473 4.974794e-03 1.094200e-04 
0.700677 0.003508 5.158136e-03 7.907926e-05 
0.707765 0.003544 5.081782e-03 5.958251e-05 
0.714924 0.003580 5.067005e-03 5.238113e-05 
0.722155 0.003616 5.104885e-03 4.515898e-05 
0.729460 0.003652 4.953785e-03 3.831625e-05 
0.736839 0.003689 4.973803e-03 3.645747e-05 
0.744292 0.003727 5.020997e-03 3.851522e-05 
0.751821 0.003764 5.062387e-03 4.129065e-05 
0.759426 0.003802 5.165125e-03 4.457991e-05 
0.767108 0.003841 5.039682e-03 4.666417e-05 
0.774867 0.003880 5.103914e-03 4.666410e-05 
0.782705 0.003919 5.033738e-03 4.367348e-05 
0.790622 0.003959 5.073786e-03 3.971920e-05 
0.798620 0.003999 5.053108e-03 3.333460e-05 
0.806698 0.004039 5.006839e-03 2.646862e-05 
0.814858 0.004080 5.002609e-03 2.257449e-05 
0.823101 0.004121 5.024567e-03 2.151189e-05 
0.831426 0.004163 5.027021e-03 2.357288e-05 
0.839837 0.004205 5.066603e-03 2.910231e-05 
0.848332 0.004248 5.001448e-03 3.321303e-05 
0.856913 0.004291 5.021008e-03 2.615184e-05 
0.865581 0.004334 5.009749e-03 2.000132e-05 
0.874336 0.004378 5.017685e-03 1.898550e-05 
0.883181 0.004422 5.016548e-03 2.189609e-05 
0.892114 0.004467 4.988625e-03 2.160572e-05 
0.901138 0.004512 5.000059e-03 1.521654e-05 
0.910253 0.004558 5.006087e-03 1.260892e-05 
0.919461 0.004604 5.041674e-03 1.479748e-05 
0.928761 0.004650 5.025834e-03 1.668583e-05 
0.938156 0.004697 5.013703e-03 1.335508e-05 
0.947646 0.004745 5.010164e-03 1.123443e-05 
0.957232 0.004793 5.035582e-03 1.433752e-05 
0.966914 0.004841 5.028152e-03 1.462802e-05 
0.976695 0.004890 5.022350e-03 1.067261e-05 
0.986574 0.004940 5.025073e-03 1.106171e-05 
0.996554 0.004990 5.017218e-03 1.358547e-05 
1.006634 0.005040 5.019545e-03 1.096612e-05 
1.016817 0.005091 5.019324e-03 9.089610e-06 
1.027102 0.005143 5.008527e-03 1.229023e-05 
1.037491 0.005195 5.032413e-03 1.136179e-05 
1.047986 0.005247 5.006880e-03 8.193849e-06 
1.058587 0.005300 5.023546e-03 1.097076e-05 
1.069294 0.005354 5.002590e-03 1.078095e-05 
1.080111 0.005408 5.016752e-03 7.505831e-06 
1.091036 0.005463 5.008668e-03 9.708667e-06 
1.102072 0.005518 5.038453e-03 1.017254e-05 
1.113220 0.005574 5.028411e-03 7.281661e-06 
1.124481 0.005630 5.034620e-03 9.393283e-06 
1.135855 0.005687 5.045544e-03 1.012894e-05 
1.147345 0.005745 5.044542e-03 7.038844e-06 
1.158950 0.005803 5.043905e-03 8.962589e-06 
1.170673 0.005862 5.041084e-03 9.235553e-06 
1.182515 0.005921 5.035977e-03 6.498203e-06 
1.194477 0.005981 5.036736e-03 8.436886e-06 
1.206559 0.006041 5.042179e-03 8.793008e-06 
1.218764 0.006102 5.014276e-03 6.178684e-06 
1.231092 0.006164 5.027770e-03 8.057124e-06 
1.243545 0.006226 5.016096e-03 8.447855e-06 
1.256124 0.006289 5.019346e-03 6.007549e-06 
1.268830 0.006353 5.018622e-03 7.761228e-06 
1.281664 0.006417 5.016680e-03 8.475419e-06 
1.294628 0.006482 5.014534e-03 6.334650e-06 
1.307724 0.006548 5.037040e-03 7.935362e-06 
1.320952 0.006614 5.030123e-03 9.755803e-06 
1.334314 0.006681 5.040001e-03 7.952860e-06 
1.347811 0.006748 5.043827e-03 9.049363e-06 
1.361444 0.006817 5.048482e-03 1.127575e-05 
1.375216 0.006886 5.051119e-03 8.663923e-06 
1.389126 0.006955 5.032031e-03 8.087252e-06 
1.403178 0.007026 5.049118e-03 1.073281e-05 
1.417371 0.007097 5.034687e-03 1.015141e-05 
1.431708 0.007169 5.031083e-03 7.883329e-06 
1.446190 0.007241 5.033127e-03 9.952268e-06 
1.460819 0.007314 5.038386e-03 1.072538e-05 
1.475596 0.007388 5.033791e-03 8.113597e-06 
1.490522 0.007463 5.020388e-03 7.364906e-06 
1.505599 0.007539 5.020194e-03 9.477517e-06 
1.520828 0.007615 5.007208e-03 9.836041e-06 
1.536212 0.007692 5.031138e-03 7.577981e-06 
1.551751 0.007770 5.025514e-03 7.018336e-06 
1.567447 0.007848 5.028318e-03 8.630286e-06 
1.583303 0.007928 5.036970e-03 9.569966e-06 
1.599318 0.008008 5.024818e-03 8.052243e-06 
1.615496 0.008089 5.050365e-03 6.682989e-06 
1.631837 0.008171 5.027380e-03 6.807253e-06 
1.648343 0.008253 5.042613e-03 8.053103e-06 
1.665017 0.008337 5.044221e-03 9.129721e-06 
1.681859 0.008421 5.047624e-03 8.548975e-06 
1.698871 0.008506 5.048310e-03 7.431554e-06 
1.716056 0.008592 5.046396e-03 6.957904e-06 
1.733414 0.008679 5.028364e-03 7.149726e-06 
1.750948 0.008767 5.037276e-03 7.919338e-06 
1.768660 0.008856 5.032624e-03 9.117784e-06 
1.786550 0.008945 5.036289e-03 1.083528e-05 
1.804622 0.009036 5.036883e-03 1.302898e-05 
1.822876 0.009127 5.030279e-03 1.319071e-05 
1.841315 0.009219 5.040213e-03 1.214627e-05 
1.859940 0.009313 5.011729e-03 1.166591e-05 
1.878754 0.009407 5.048024e-03 1.128097e-05 
1.897758 0.009502 5.027134e-03 1.069086e-05 
1.916954 0.009598 5.050152e-03 1.036401e-05 
1.936345 0.009695 5.051033e-03 1.057581e-05 
1.955932 0.009793 5.047627e-03 1.135759e-05 
1.975716 0.009892 5.067851e-03 1.238602e-05 
1.995701 0.009992 5.051195e-03 1.272809e-05 
2.015888 0.010094 5.082271e-03 1.161654e-05 
2.036280 0.010196 5.065539e-03 1.024605e-05 
2.056877 0.010299 5.059480e-03 9.329117e-06 
2.077683 0.010403 5.076555e-03 8.959987e-06 
2.098699 0.010508 5.053502e-03 9.050268e-06 
2.119928 0.010614 5.033939e-03 9.747761e-06 
2.141372 0.010722 5.036822e-03 1.027470e-05 
2.163032 0.010830 5.021388e-03 9.557720e-06 
2.184912 0.010940 5.030361e-03 8.614417e-06 
2.207013 0.011050 5.039837e-03 8.880342e-06 
2.229338 0.011162 5.042838e-03 9.418354e-06 
2.251888 0.011275 5.053647e-03 8.968649e-06 
2.274667 0.011389 5.046320e-03 9.028604e-06 
2.297675 0.011504 5.048388e-03 1.047514e-05 
2.320917 0.011621 5.053958e-03 1.050113e-05 
2.344394 0.011738 5.059714e-03 1.035505e-05 
2.368108 0.011857 5.056639e-03 1.036644e-05 
2.392062 0.011977 5.049478e-03 1.042726e-05 
2.416258 0.012098 5.041079e-03 1.143857e-05 
2.440699 0.012221 5.013038e-03 1.269003e-05 
